store_name	code	product_ean	location
Paredes	PT	0026387493723	Europe/Lisbon
Volla	IT	4210651294574	Europe/Rome
Boston	US	3513986097508	America/New_York
Kati	ML	9115978959098	Africa/Bamako
Sydney	CA	7492059015310	America/Glace_Bay
Dobrush	BY	0601485324270	Europe/Minsk
Watsonville	US	5355170203115	America/Los_Angeles
Aloha	US	1826828576652	America/Los_Angeles
Acaponeta	MX	1793174561215	America/Mazatlan
Clermont	US	5736464713334	America/New_York
Croix-des-Bouquets	HT	7762049920659	America/Port-au-Prince
Vestavia Hills	US	8172907101462	America/Chicago
Artsyz	UA	1479236015796	Europe/Kiev
Perugia	IT	1880289393975	Europe/Rome
Aistala	IN	4757426394294	Asia/Kolkata
Temara	MA	6849995513485	Africa/Casablanca
Naushahra Virkan	PK	0680024303235	Asia/Karachi
Granger	US	4722027638672	America/Indiana/Indianapolis
Sinhyeon	KR	2396115293269	Asia/Seoul
Collinwood	US	4599678450539	America/New_York
Pontevedra	AR	4973879224425	America/Argentina/Buenos_Aires
Port Huron	US	7778797670616	America/Detroit
Ikalamavony	MG	2861163020742	Indian/Antananarivo
Greenville	US	6335673962107	America/Chicago
Zeist	NL	9117000707226	Europe/Amsterdam
Tonota	BW	6787449987591	Africa/Gaborone
Temse	BE	2670211117873	Europe/Brussels
Hendala	LK	6357782440185	Asia/Colombo
Tver	RU	8660559019407	Europe/Moscow
Vernon	CA	7837535996606	America/Vancouver
Mount Hagen	PG	3432228863025	Pacific/Port_Moresby
Stuttgart	DE	2279701341929	Europe/Berlin
Muncar	ID	0056255033126	Asia/Jakarta
Losheim	DE	4047784676058	Europe/Berlin
Serinhisar	TR	8671112739168	Europe/Istanbul
Muritiba	BR	0078493277216	America/Bahia
Kamina	CD	3455620611612	Africa/Lubumbashi
Bothell West	US	6743220374370	America/Los_Angeles
Barmbek-Nord	DE	6867587150917	Europe/Berlin
Khairpur Mir’s	PK	7607190772361	Asia/Karachi
North Tustin	US	7418379506192	America/Los_Angeles
La Victoria	VE	2118038328473	America/Caracas
Hardenberg	NL	6794187337427	Europe/Amsterdam
Hudiksvall	SE	8440383094951	Europe/Stockholm
Fairview Heights	US	7593870727045	America/Chicago
Montana	BG	9862498873457	Europe/Sofia
Espoo	FI	8929153581285	Europe/Helsinki
Collinwood	US	6651189194826	America/New_York
San Juan	US	6272127738201	America/Chicago
Watsonville	US	6889007121666	America/Los_Angeles
Tinaquillo	VE	4570354308511	America/Caracas
Ishim	RU	2699877076881	Asia/Yekaterinburg
Labuhan Deli	ID	5944061811609	Asia/Jakarta
New Yekepa	LR	3509489078434	Africa/Monrovia
Lower Earley	GB	4268288477105	Europe/London
Martinsburg	US	7648666572573	America/New_York
An Muileann gCearr	IE	2548171655509	Europe/Dublin
Marseille 11	FR	7932340519504	Europe/Paris
Troutdale	US	8640053356178	America/Los_Angeles
Willetton	AU	6241319487203	Australia/Perth
Ajaccio	FR	0344555515900	Europe/Paris
Hermsdorf	DE	4499018612347	Europe/Berlin
Binnish	SY	8455257013167	Asia/Damascus
Kulai	MY	6034596062641	Asia/Kuala_Lumpur
Ciudad Guayana	VE	4412282686302	America/Caracas
Cardedeu	ES	8799688666081	Europe/Madrid
Lesnoy	RU	4365321213291	Asia/Yekaterinburg
Yanliang	CN	0162241932721	Asia/Shanghai
La Ligua	CL	6942903376018	America/Santiago
Huntley	US	1845739341845	America/Chicago
Zeitz	DE	0481220042900	Europe/Berlin
Yasothon	TH	8262489885017	Asia/Bangkok
Rafiganj	IN	8264807624803	Asia/Kolkata
Pointe-Claire	CA	0708009541547	America/Toronto
Kensington	US	6075346581517	America/New_York
Wangon	ID	7890428984227	Asia/Jakarta
Gonesse	FR	0228863693713	Europe/Paris
Zeist	NL	5869410085787	Europe/Amsterdam
San Fernando de Henares	ES	0801887786533	Europe/Madrid
Boli	CN	1102673940382	Asia/Shanghai
Laiwu	CN	3632095155418	Asia/Shanghai
Villaquilambre	ES	4384855402308	Europe/Madrid
Tak Bai	TH	5444142846518	Asia/Bangkok
Buenaventura	CO	6724272235680	America/Bogota
Taunton	US	6245847178725	America/New_York
Hutto	US	3601302317635	America/Chicago
Kheda	IN	7556615916944	Asia/Kolkata
Tudela	ES	3440631417872	Europe/Madrid
Daud Khel	PK	5189133612795	Asia/Karachi
Bron	FR	6016934643637	Europe/Paris
Laiwu	CN	2504987646568	Asia/Shanghai
Gonesse	FR	0976305762793	Europe/Paris
Brentwood Estates	US	8642053614913	America/Chicago
Azrou	MA	2063201970716	Africa/Casablanca
Markham	CA	7335106886450	America/Toronto
Schleswig	DE	2866485863275	Europe/Berlin
Villabate	IT	3439873244018	Europe/Rome
Karbala	IQ	8587552056768	Asia/Baghdad
Ferrol	ES	9939982780581	Europe/Madrid
Puertollano	ES	8542658403595	Europe/Madrid
Scarsdale	US	7843331035890	America/New_York
Kireyevsk	RU	7480545790100	Europe/Moscow
Maxixe	MZ	6528730681077	Africa/Maputo
Rafaela	AR	3201562711701	America/Argentina/Cordoba
Brighton Beach	US	0314342976191	America/New_York
Roslavl’	RU	0212175453950	Europe/Moscow
Hueytown	US	4091793056448	America/Chicago
Hongseong	KR	8493388231524	Asia/Seoul
Ehingen	DE	8511887225681	Europe/Berlin
Timaru	NZ	9486489964889	Pacific/Auckland
Agrigento	IT	9641218389047	Europe/Rome
Naro-Fominsk	RU	2114821304860	Europe/Moscow
Jingzhou	CN	2348193549080	Asia/Shanghai
Paoy Paet	KH	3067915148972	Asia/Phnom_Penh
Carlsbad	US	2279682830207	America/Denver
Amreli	IN	1357231557223	Asia/Kolkata
Carindale	AU	7722966307629	Australia/Brisbane
Les Olives	FR	6464352748258	Europe/Paris
Same	TZ	6099098283215	Africa/Dar_es_Salaam
Dax	FR	0379013845985	Europe/Paris
Khairpur Mir’s	PK	5876984767933	Asia/Karachi
Oschatz	DE	4740586356394	Europe/Berlin
Pfullingen	DE	1541495465541	Europe/Berlin
Rutland	US	9362958533186	America/New_York
Arbroath	GB	6312186221341	Europe/London
Curitiba	BR	3922802445407	America/Sao_Paulo
Diamond Harbour	IN	9521879660825	Asia/Kolkata
Stockbridge	US	9898499423889	America/New_York
Isfahan	IR	0074262160574	Asia/Tehran
Belper	GB	5133550220200	Europe/London
Far Rockaway	US	6340977780609	America/New_York
Arba Minch	ET	5330128315126	Africa/Addis_Ababa
Honda	CO	9135077398611	America/Bogota
Wheelers Hill	AU	7904560090576	Australia/Melbourne
Hermsdorf	DE	8798280978615	Europe/Berlin
Lompoc	US	3208955024660	America/Los_Angeles
T’aebaek	KR	5592172369849	Asia/Seoul
Manjeri	IN	6917479251649	Asia/Kolkata
Lanciano	IT	2881822422236	Europe/Rome
Qadirpur Ran	PK	9599423177242	Asia/Karachi
Muskogee	US	3940929297556	America/Chicago
Kitgum	UG	8729537048263	Africa/Kampala
Harrisburg	US	0282648265601	America/New_York
Tandil	AR	6033322892651	America/Argentina/Buenos_Aires
Kafanchan	NG	3575379627983	Africa/Lagos
Houthalen	BE	9268635267200	Europe/Brussels
Minokamo	JP	7986871516105	Asia/Tokyo
Chosica	PE	9089438151332	America/Lima
Smolyan	BG	9953481774780	Europe/Sofia
Porto Velho	BR	3908478439056	America/Porto_Velho
Camayenne	GN	3508264014797	Africa/Conakry
Losser	NL	9676678861017	Europe/Amsterdam
Ushuaia	AR	9305663861007	America/Argentina/Ushuaia
Hechingen	DE	9227427324224	Europe/Berlin
Visitacion Valley	US	1595073491279	America/Los_Angeles
Verl	DE	6053797275094	Europe/Berlin
Zeitz	DE	6796615704306	Europe/Berlin
Santa Cruz de Barahona	DO	3582470408700	America/Santo_Domingo
Rueil-Malmaison	FR	3663331061064	Europe/Paris
Ina	JP	3394829597252	Asia/Tokyo
Ajaccio	FR	2132891294652	Europe/Paris
Lesnoy	RU	0278754965689	Asia/Yekaterinburg
Gauting	DE	2963766384846	Europe/Berlin
Kudus	ID	5723661356358	Asia/Jakarta
Sukabumi	ID	9894097027573	Asia/Jakarta
Talipparamba	IN	7440039334449	Asia/Kolkata
Freetown	SL	6453508130566	Africa/Freetown
Ulu Tiram	MY	5035287619978	Asia/Kuala_Lumpur
Juhaynah	EG	2937431073199	Africa/Cairo
Malaut	IN	5408412319744	Asia/Kolkata
Tyler	US	1305396558890	America/Chicago
Nampa	US	8218556660841	America/Boise
Jaruco	CU	7156722299918	America/Havana
Kolomyagi	RU	6923617820165	Europe/Moscow
Hutchinson	US	4675542418741	America/Chicago
Karben	DE	3415056091587	Europe/Berlin
Narva	EE	1038022355708	Europe/Tallinn
Malden	US	7561547639489	America/New_York
Sungurlu	TR	9026660059371	Europe/Istanbul
Betamcherla	IN	6491872468854	Asia/Kolkata
Ueno-ebisumachi	JP	5855797455206	Asia/Tokyo
Albstadt	DE	2511578519439	Europe/Berlin
Laiwu	CN	5557181501819	Asia/Shanghai
Ulu Tiram	MY	8349042745954	Asia/Kuala_Lumpur
Peabody	US	5759200593090	America/New_York
Glendale	US	2495447999495	America/Los_Angeles
Aurora	US	0733974668814	America/Denver
Ozersk	RU	0616848135042	Asia/Yekaterinburg
Muritiba	BR	6220691835932	America/Bahia
Ngemplak	ID	5615725031038	Asia/Jakarta
Bobigny	FR	6620072162853	Europe/Paris
Troutdale	US	0963780950463	America/Los_Angeles
Lesosibirsk	RU	8396949760801	Asia/Krasnoyarsk
Deltona	US	8572951720273	America/New_York
Kheda	IN	2469761557532	Asia/Kolkata
Tebingtinggi	ID	3668234488116	Asia/Jakarta
Ilopango	SV	7456051263353	America/El_Salvador
Itaperuna	BR	4959869348722	America/Sao_Paulo
Pekanbaru	ID	2596513396658	Asia/Jakarta
Alexandria	EG	8569254510489	Africa/Cairo
Kati	ML	0534159711918	Africa/Bamako
Friedberg	DE	6183818167852	Europe/Berlin
Nowshahr	IR	9410422623953	Asia/Tehran
Albufeira	PT	6086104030321	Europe/Lisbon
Nova Xavantina	BR	9133876764965	America/Cuiaba
Cordenons	IT	3458353357314	Europe/Rome
Korschenbroich	DE	9128230515925	Europe/Berlin
Mount Hagen	PG	5518535180517	Pacific/Port_Moresby
Niort	FR	5598010259013	Europe/Paris
Jerada	MA	1526752046923	Africa/Casablanca
Kachkanar	RU	0668130995636	Asia/Yekaterinburg
Clermont	US	9602484717217	America/New_York
Glendale	US	8206672955392	America/Los_Angeles
Kafanchan	NG	6583463054864	Africa/Lagos
Keene	US	5986577698312	America/New_York
Valence	FR	8827381300152	Europe/Paris
Cebu City	PH	2160227232993	Asia/Manila
Palafrugell	ES	9396605145620	Europe/Madrid
Split	HR	7416032402263	Europe/Zagreb
Batu Feringgi	MY	0480810387162	Asia/Kuala_Lumpur
Pottstown	US	4920633834772	America/New_York
Tharu Shah	PK	6266635504953	Asia/Karachi
Same	TZ	2231491913847	Africa/Dar_es_Salaam
Santa Maria	US	2553865344140	America/Los_Angeles
Kyaikto	MM	6087925562381	Asia/Yangon
Varadero	CU	7217305738061	America/Havana
Tharu Shah	PK	5398474995157	Asia/Karachi
Timaru	NZ	6080015528229	Pacific/Auckland
Kahului	US	3496116665528	Pacific/Honolulu
Volla	IT	0604040205878	Europe/Rome
Boo	SE	9472131418664	Europe/Stockholm
Nakhon Si Thammarat	TH	5417028805954	Asia/Bangkok
Socorro	CO	6318190737205	America/Bogota
Sar-e Pul	AF	9067800929109	Asia/Kabul
Castelfranco Emilia	IT	5079218597034	Europe/Rome
Barpeta	IN	2156710398482	Asia/Kolkata
Beni Khiar	TN	9136483198574	Africa/Tunis
Honda	CO	9209047364880	America/Bogota
Radevormwald	DE	6444720426216	Europe/Berlin
Hartley	GB	5561896090506	Europe/London
Vryheid	ZA	6224793581759	Africa/Johannesburg
Roi Et	TH	8869191299356	Asia/Bangkok
Majene	ID	4131105999886	Asia/Makassar
Malaut	IN	4114050842315	Asia/Kolkata
Bobigny	FR	1376920510301	Europe/Paris
Paredes	PT	6497174228981	Europe/Lisbon
Sunnyside	US	2065601511155	America/Los_Angeles
Otradnyy	RU	7206338381863	Europe/Samara
Gaziantep	TR	3437382481924	Europe/Istanbul
Bothell	US	8175618590358	America/Los_Angeles
Yangambi	CD	6816183143526	Africa/Lubumbashi
Sarandi	BR	1301070687894	America/Sao_Paulo
Sathyamangalam	IN	8742683863290	Asia/Kolkata
Msaken	TN	5161975873039	Africa/Tunis
Cebu City	PH	6137143355439	Asia/Manila
Santa Maria	US	7547055128073	America/Los_Angeles
Sarandi	BR	0947454277452	America/Sao_Paulo
Durazno	UY	6467727422036	America/Montevideo
Sydney	CA	6243650812317	America/Glace_Bay
Temara	MA	6596426722946	Africa/Casablanca
Riverbank	US	4457642022925	America/Los_Angeles
Westbury	GB	9458527252630	Europe/London
Balikpapan	ID	1221229054981	Asia/Makassar
Palestine	US	1037911952172	America/Chicago
Paredes	PT	2936568136814	Europe/Lisbon
San Fernando de Henares	ES	8099642484035	Europe/Madrid
Brunswick	US	4971323501658	America/New_York
Yeysk	RU	8575449493505	Europe/Moscow
Nizhniy Lomov	RU	9405159731897	Europe/Moscow
Arles	FR	5333192178239	Europe/Paris
Sojat	IN	4612409920634	Asia/Kolkata
Bhit Shah	PK	1561893757482	Asia/Karachi
Harstad	NO	7045111058918	Europe/Oslo
Vahdat	TJ	5724545698779	Asia/Dushanbe
Recodo	PH	7756117166810	Asia/Manila
Wittenau	DE	8416442681189	Europe/Berlin
Sonzacate	SV	2605576055409	America/El_Salvador
Gua Musang	MY	3855412091156	Asia/Kuala_Lumpur
Bothell West	US	7859407551577	America/Los_Angeles
Jerada	MA	0571977717593	Africa/Casablanca
Norwalk	US	3500581961334	America/New_York
Tver	RU	9609002921774	Europe/Moscow
Novara	IT	6492592262340	Europe/Rome
Recodo	PH	1667114170921	Asia/Manila
Taunton	US	6382675274653	America/New_York
Valletta	MT	4261909649769	Europe/Malta
les Escaldes	AD	7405791618633	Europe/Andorra
Carindale	AU	9167214207456	Australia/Brisbane
Willetton	AU	5794542162085	Australia/Perth
Kashira	RU	8029006559178	Europe/Moscow
Martinsburg	US	3615519201687	America/New_York
Boli	CN	4150786045361	Asia/Shanghai
Pontevedra	AR	1163454853123	America/Argentina/Buenos_Aires
Ambatondrazaka	MG	7141855631339	Indian/Antananarivo
Barneveld	NL	9097014952242	Europe/Amsterdam
Milledgeville	US	7254092451513	America/New_York
West Chester	US	6385114909659	America/New_York
Durazno	UY	1279615969678	America/Montevideo
La Ligua	CL	7252822426732	America/Santiago
Nyangao	TZ	9531727199209	Africa/Dar_es_Salaam
Bad Honnef	DE	9311262746102	Europe/Berlin
Walsrode	DE	1364599273825	Europe/Berlin
Baulkham Hills	AU	2283143641103	Australia/Sydney
Norfolk County	CA	4365936106544	America/Toronto
Shuangcheng	CN	6058245388098	Asia/Shanghai
Smolyan	BG	4056763904372	Europe/Sofia
Aurora	US	8610877208045	America/Denver
Alwaye	IN	4978902519783	Asia/Kolkata
Mouscron	BE	6841198326312	Europe/Brussels
Nova Kakhovka	UA	5123640140365	Europe/Kiev
Damnoen Saduak	TH	1116815472150	Asia/Bangkok
Sa Dec	VN	4611646070591	Asia/Ho_Chi_Minh
Alwaye	IN	7294644259174	Asia/Kolkata
Beni	CD	1342450170698	Africa/Lubumbashi
Casa Blanca	MX	0876212487096	America/Mexico_City
New City	US	6275141440662	America/Chicago
Calauan	PH	4610597648477	Asia/Manila
Villa del Rosario	CO	6315329638662	America/Bogota
Schererville	US	6774305117414	America/Chicago
West Des Moines	US	9008257318559	America/Chicago
Zeist	NL	7963803894104	Europe/Amsterdam
Tharu Shah	PK	3301085467939	Asia/Karachi
Coralville	US	7043548297191	America/Chicago
Ghat	LY	9385170214831	Africa/Tripoli
Greenfield	US	1487442228305	America/Indiana/Indianapolis
Hakodate	JP	0922533710433	Asia/Tokyo
Rosemount	US	8002286931797	America/Chicago
Recife	BR	7851448333891	America/Recife
Adra	IN	5569364091260	Asia/Kolkata
Pamiers	FR	6573747187005	Europe/Paris
Davangere	IN	4187687636466	Asia/Kolkata
Middle River	US	6895053543055	America/New_York
Willetton	AU	2299649724455	Australia/Perth
Hendala	LK	6024053773913	Asia/Colombo
Rueil-Malmaison	FR	3543405343084	Europe/Paris
Shahre Jadide Andisheh	IR	7493466787913	Asia/Tehran
San Jose	PH	3191248232999	Asia/Manila
Porterville	US	3284670288501	America/Los_Angeles
Alatyr’	RU	8312864096023	Europe/Moscow
Aschaffenburg	DE	1381997558873	Europe/Berlin
Liberia	CR	7874659432740	America/Costa_Rica
Brierley Hill	GB	6552560960248	Europe/London
Alwaye	IN	4338441775475	Asia/Kolkata
Kushtia	BD	7611479511756	Asia/Dhaka
Aracaju	BR	9740191521632	America/Maceio
Waterbury	US	1805227995660	America/New_York
Chosica	PE	5684186945123	America/Lima
Gonesse	FR	1967166889667	Europe/Paris
Kantharalak	TH	8861522813903	Asia/Bangkok
Damnoen Saduak	TH	2923800526007	Asia/Bangkok
Bobigny	FR	3702398531759	Europe/Paris
Novelda	ES	1745249282228	Europe/Madrid
Roseto degli Abruzzi	IT	3226924324641	Europe/Rome
Lodwar	KE	8001446462294	Africa/Nairobi
Sinhyeon	KR	8764343841646	Asia/Seoul
Somma Vesuviana	IT	4390533190030	Europe/Rome
Kafanchan	NG	0746594032736	Africa/Lagos
Zgorzelec	PL	9055521804423	Europe/Warsaw
Brentwood Estates	US	1551183510798	America/Chicago
Sunnyside	US	8016711290281	America/Los_Angeles
Santa Catalina	PH	7908618463640	Asia/Manila
Oulmes	MA	4711276848307	Africa/Casablanca
New Canaan	US	0412412233233	America/New_York
Ulu Tiram	MY	6224946176382	Asia/Kuala_Lumpur
Jackson	US	3307297252950	America/Chicago
Mudanya	TR	4560785250831	Europe/Istanbul
Chiavari	IT	1487927967491	Europe/Rome
Bourbonnais	US	8453906654198	America/Chicago
New City	US	6669688120925	America/Chicago
Moga	IN	1671156026467	Asia/Kolkata
Westbury	GB	6533240420443	Europe/London
Eppingen	DE	5146642820691	Europe/Berlin
Amreli	IN	9084283108180	Asia/Kolkata
Jinotepe	NI	2942241625759	America/Managua
Jizzax	UZ	6926145031515	Asia/Samarkand
Nampa	US	7031053231335	America/Boise
Varadero	CU	7378732473755	America/Havana
Dorval	CA	3473014273956	America/Toronto
Muritiba	BR	1776821964003	America/Bahia
Saharsa	IN	2524707410644	Asia/Kolkata
Kati	ML	3981605324869	Africa/Bamako
Villa del Rosario	CO	8765338429610	America/Bogota
La Victoria	VE	5432776966702	America/Caracas
Oulmes	MA	9553636480162	Africa/Casablanca
Selby	GB	7376692053338	Europe/London
Narwar	IN	4393360807010	Asia/Kolkata
Oulmes	MA	7214958684851	Africa/Casablanca
Sathyamangalam	IN	2491994844394	Asia/Kolkata
Greenpoint	US	5579400312877	America/New_York
Guaraciaba do Norte	BR	1054898426151	America/Fortaleza
Lower Earley	GB	1588819875181	Europe/London
Standerton	ZA	0346300784210	Africa/Johannesburg
Iquitos	PE	6555259456329	America/Lima
Ken Caryl	US	5821388084124	America/Denver
Xinzhou	CN	8691455905068	Asia/Shanghai
Martinsburg	US	8412896241085	America/New_York
Santa Maria	US	1015034326247	America/Los_Angeles
Kangayam	IN	5442786515807	Asia/Kolkata
Santa Catalina	PH	8743680533438	Asia/Manila
Campobasso	IT	3611364631570	Europe/Rome
Zacoalco de Torres	MX	9879447659338	America/Mexico_City
Bogovinje	MK	3690844194330	Europe/Skopje
Talisay	PH	6717698428316	Asia/Manila
Majene	ID	0141884636951	Asia/Makassar
Aistala	IN	9673194911578	Asia/Kolkata
Rajaori	IN	3365944048714	Asia/Kolkata
Dalsingh Sarai	IN	3359749424200	Asia/Kolkata
Misterbianco	IT	8529568065327	Europe/Rome
Chapletown	GB	4508392874187	Europe/London
Port-Vila	VU	5762174150053	Pacific/Efate
Fayetteville	US	9988483904378	America/New_York
Simpang	ID	6030958733297	Asia/Jakarta
Dyat’kovo	RU	3927374874501	Europe/Moscow
Cavaillon	FR	4076512747012	Europe/Paris
Korschenbroich	DE	7158761701728	Europe/Berlin
Buenaventura	CO	5982845176827	America/Bogota
Madrid	CO	9332056730756	America/Bogota
Itaperuna	BR	5947803235732	America/Sao_Paulo
Nowra	AU	6430454585695	Australia/Sydney
Tuxtla	MX	6245193508825	America/Mexico_City
Huangshi	CN	3344029509678	Asia/Shanghai
Gainesville	US	8559254909642	America/New_York
Elamanchili	IN	5569640194463	Asia/Kolkata
Carlsbad	US	3391605747627	America/Denver
North Tustin	US	7103124097611	America/Los_Angeles
Davis	US	3730267401544	America/Los_Angeles
Palm Valley	US	3532804837232	America/New_York
Iturama	BR	6359561866285	America/Sao_Paulo
Ishim	RU	7547551670878	Asia/Yekaterinburg
Ponta Delgada	PT	2153591142937	Atlantic/Azores
Brighton Beach	US	9075175238276	America/New_York
Jiangyan	CN	5016411211633	Asia/Shanghai
Tucano	BR	0922430495938	America/Bahia
Radevormwald	DE	0271567089849	Europe/Berlin
Sorsogon	PH	1076348077591	Asia/Manila
Madhipura	IN	4897839480341	Asia/Kolkata
Vestavia Hills	US	6482114150163	America/Chicago
Bothell	US	9029303229674	America/Los_Angeles
Nyangao	TZ	0490647768980	Africa/Dar_es_Salaam
Nidderau	DE	1943706778158	Europe/Berlin
Memmingen	DE	3831978323863	Europe/Berlin
West Des Moines	US	8368336066728	America/Chicago
Contla	MX	2005022028344	America/Mexico_City
Dobrush	BY	3454439736455	Europe/Minsk
Foshan	CN	8335457292008	Asia/Shanghai
Kaukauna	US	2977795216207	America/Chicago
Yeysk	RU	2450454522227	Europe/Moscow
South Whittier	US	8768008613593	America/Los_Angeles
Gifhorn	DE	5847560680960	Europe/Berlin
Acaponeta	MX	4625237146725	America/Mazatlan
Recife	BR	7150809948614	America/Recife
Split	HR	5796685858405	Europe/Zagreb
Magong	TW	7555871256214	Asia/Taipei
Fairview Heights	US	7678571611913	America/Chicago
Oldenzaal	NL	5567025895035	Europe/Amsterdam
Beni	CD	0675985126092	Africa/Lubumbashi
San Juan	US	6041002219292	America/Chicago
Francavilla Fontana	IT	4700278039530	Europe/Rome
Kanganpur	PK	5856920860072	Asia/Karachi
Zhuangyuan	CN	2539222148118	Asia/Shanghai
Paoy Paet	KH	1424112588918	Asia/Phnom_Penh
Sicklerville	US	2995397405058	America/New_York
Buri	BR	8624244700469	America/Sao_Paulo
Mexborough	GB	0213151086285	Europe/London
Zhoucun	CN	1144745983446	Asia/Shanghai
Barras	BR	1385402494732	America/Fortaleza
Hlohovec	SK	3611097433793	Europe/Bratislava
Kensington	US	3196668383863	America/New_York
Kallio	FI	7713081867396	Europe/Helsinki
Idenao	CM	7517111013032	Africa/Douala
Kushtia	BD	7960533323348	Asia/Dhaka
Ambatondrazaka	MG	0828758621175	Indian/Antananarivo
North Lauderdale	US	6606746094552	America/New_York
Gavrilov-Yam	RU	5783975521897	Europe/Moscow
Efon-Alaaye	NG	0263326526955	Africa/Lagos
Quimper	FR	1926866033787	Europe/Paris
Jocotepec	MX	6079336269089	America/Mexico_City
High Wycombe	GB	1656948492934	Europe/London
Roi Et	TH	9182007673287	Asia/Bangkok
Tonota	BW	3818206116749	Africa/Gaborone
Frankston South	AU	0584663567914	Australia/Melbourne
Pontevedra	AR	1883445038437	America/Argentina/Buenos_Aires
Viradouro	BR	7367948487946	America/Sao_Paulo
Randudongkal	ID	6729738522298	Asia/Jakarta
Bavly	RU	1966380292222	Europe/Moscow
Palmeira	BR	8091126283097	America/Sao_Paulo
Zaozhuang	CN	3712202170999	Asia/Shanghai
'Ali Sabieh	DJ	6498439910788	Africa/Djibouti
Viewpark	GB	7753369621067	Europe/London
